Final.Index,Study.ID,Year,Lat_CRU,Long_CRU,AvgTempMean,SDTempMean,MinTempMin,MaxTempMax,AvgPrecip,MaxPrecip,MinPrecip,SDPrecip,AvgPET,MaxPET,MinPET,sdPET
4632,109,1978,54.37,-2.94,8.133333333,4.621163437,-1,16.8,133.525,232.1,26.4,71.27762782,1.3,2.7,0.3,0.905538514
4633,109,1979,54.37,-2.94,7.366666667,5.076386212,-4.1,17.6,151.975,318.4,50.7,76.75347934,1.233333333,2.7,0.3,0.840274126
4634,109,1980,54.37,-2.94,8.15,4.388518077,-1,17.6,180.3416667,306.2,6.5,96.51740736,1.375,3,0.3,0.940140222
4635,109,1981,54.37,-2.94,7.883333333,4.881660175,-3.6,18.6,166.05,363.1,44.5,106.6856001,1.3,2.3,0.2,0.832302393
4636,109,1982,54.37,-2.94,8.525,4.678602161,-1,19.4,159.875,279.7,40.8,72.86593075,1.341666667,2.8,0.1,0.944321145
4637,109,1983,54.37,-2.94,8.675,4.954543369,-1.6,22.3,144.6916667,275.5,64.8,80.00639132,1.4,3.3,0.3,1.018912076
4638,109,1984,54.37,-2.94,8.575,4.883762521,-0.4,21,136.4,295.5,22,104.5292565,1.491666667,3.7,0.1,1.192749561
4639,109,1985,54.37,-2.94,7.591666667,4.931062643,-2.3,17.8,144.2083333,266.3,38.8,71.92568713,1.216666667,2.5,0.2,0.818905404
4640,109,1986,54.37,-2.94,7.416666667,4.683788935,-3.4,17.7,153.8583333,364.4,2.8,107.5866624,1.283333333,2.8,0.2,0.887113125
4641,110,2002,61.25,11.85,2.241666667,9.485918591,-14.3,21.8,52.01666667,87.8,25.9,21.40322122,1.475,3.9,0,1.42006722
4642,110,2002,61.25,11.85,2.241666667,9.485918591,-14.3,21.8,52.01666667,87.8,25.9,21.40322122,1.475,3.9,0,1.42006722
4643,110,2002,61.25,11.85,2.241666667,9.485918591,-14.3,21.8,52.01666667,87.8,25.9,21.40322122,1.475,3.9,0,1.42006722
4644,110,2003,61.25,11.85,2.141666667,8.655787169,-14.7,21.4,51.43333333,83.5,14.1,23.13074826,1.391666667,3.7,0,1.325593063
4645,110,2003,61.25,11.85,2.141666667,8.655787169,-14.7,21.4,51.43333333,83.5,14.1,23.13074826,1.391666667,3.7,0,1.325593063
4646,110,2003,61.25,11.85,2.141666667,8.655787169,-14.7,21.4,51.43333333,83.5,14.1,23.13074826,1.391666667,3.7,0,1.325593063
4647,110,2003,61.25,11.85,2.141666667,8.655787169,-14.7,21.4,51.43333333,83.5,14.1,23.13074826,1.391666667,3.7,0,1.325593063
4648,110,2003,61.25,11.85,2.141666667,8.655787169,-14.7,21.4,51.43333333,83.5,14.1,23.13074826,1.391666667,3.7,0,1.325593063
4649,110,2003,61.25,11.85,2.141666667,8.655787169,-14.7,21.4,51.43333333,83.5,14.1,23.13074826,1.391666667,3.7,0,1.325593063
4650,110,2003,61.25,11.85,2.141666667,8.655787169,-14.7,21.4,51.43333333,83.5,14.1,23.13074826,1.391666667,3.7,0,1.325593063
4651,110,2003,61.25,11.85,2.141666667,8.655787169,-14.7,21.4,51.43333333,83.5,14.1,23.13074826,1.391666667,3.7,0,1.325593063
4652,110,2003,61.25,11.85,2.141666667,8.655787169,-14.7,21.4,51.43333333,83.5,14.1,23.13074826,1.391666667,3.7,0,1.325593063
4653,110,2004,61.25,11.85,2.25,8.201829064,-14,19.1,53.075,99.9,17.8,27.89027608,1.358333333,3.2,0,1.263802583
4654,110,2004,61.25,11.85,2.25,8.201829064,-14,19.1,53.075,99.9,17.8,27.89027608,1.358333333,3.2,0,1.263802583
4655,110,2004,61.25,11.85,2.25,8.201829064,-14,19.1,53.075,99.9,17.8,27.89027608,1.358333333,3.2,0,1.263802583
4656,110,2004,61.25,11.85,2.25,8.201829064,-14,19.1,53.075,99.9,17.8,27.89027608,1.358333333,3.2,0,1.263802583
4657,110,2004,61.25,11.85,2.25,8.201829064,-14,19.1,53.075,99.9,17.8,27.89027608,1.358333333,3.2,0,1.263802583
4658,110,2004,61.25,11.85,2.25,8.201829064,-14,19.1,53.075,99.9,17.8,27.89027608,1.358333333,3.2,0,1.263802583
4659,110,2004,61.25,11.85,2.25,8.201829064,-14,19.1,53.075,99.9,17.8,27.89027608,1.358333333,3.2,0,1.263802583
4660,110,2004,61.25,11.85,2.25,8.201829064,-14,19.1,53.075,99.9,17.8,27.89027608,1.358333333,3.2,0,1.263802583
4661,110,2004,61.25,11.85,2.25,8.201829064,-14,19.1,53.075,99.9,17.8,27.89027608,1.358333333,3.2,0,1.263802583
4662,110,2005,61.25,11.85,2.458333333,7.927794412,-11.9,20.5,50.95833333,113.4,15.1,27.57684992,1.341666667,3.6,0,1.255865028
4663,110,2005,61.25,11.85,2.458333333,7.927794412,-11.9,20.5,50.95833333,113.4,15.1,27.57684992,1.341666667,3.6,0,1.255865028
4664,110,2005,61.25,11.85,2.458333333,7.927794412,-11.9,20.5,50.95833333,113.4,15.1,27.57684992,1.341666667,3.6,0,1.255865028
4665,110,2005,61.25,11.85,2.458333333,7.927794412,-11.9,20.5,50.95833333,113.4,15.1,27.57684992,1.341666667,3.6,0,1.255865028
4666,110,2005,61.25,11.85,2.458333333,7.927794412,-11.9,20.5,50.95833333,113.4,15.1,27.57684992,1.341666667,3.6,0,1.255865028
4667,110,2005,61.25,11.85,2.458333333,7.927794412,-11.9,20.5,50.95833333,113.4,15.1,27.57684992,1.341666667,3.6,0,1.255865028
4668,110,2005,61.25,11.85,2.458333333,7.927794412,-11.9,20.5,50.95833333,113.4,15.1,27.57684992,1.341666667,3.6,0,1.255865028
4669,110,2005,61.25,11.85,2.458333333,7.927794412,-11.9,20.5,50.95833333,113.4,15.1,27.57684992,1.341666667,3.6,0,1.255865028
4670,111,1997,59.3217,-158.7014,-0.091666667,10.18710935,-20.7,19,31.675,86,5.2,24.24515416,1.358333333,3,0.1,1.062123374
4671,111,1998,59.3217,-158.7014,-0.233333333,9.073571346,-18.1,15.5,45.375,88.4,5.8,28.74142165,1.15,2.6,0,0.758587204
4672,111,1999,59.3217,-158.7014,-3.275,11.37334404,-24.4,14.5,40.075,89.9,9.5,30.24286918,0.925,2.2,0,0.841130192
4673,111,2000,59.3217,-158.7014,0.908333333,7.896772452,-21.3,14.4,49.875,105.3,15.3,30.27411511,1.258333333,2.3,0.2,0.644498866
4674,111,2002,59.3217,-158.7014,1.5,8.125828629,-14.2,16.5,45.40833333,103,12.1,26.33730359,1.408333333,2.9,0.5,0.873299213
4675,111,2003,59.3217,-158.7014,1.25,8.395940578,-18.3,17.1,50.46666667,107.7,11,31.49705133,1.283333333,2.7,0.1,0.908378509
4676,111,2004,59.3217,-158.7014,1.191666667,9.534097501,-19.4,19.3,52.75833333,134.4,4.9,35.57482405,1.4,3.1,0,1.116813649
4677,111,2005,59.3217,-158.7014,0.558333333,9.270231765,-18.7,17.5,50.025,158.3,10.5,41.03510969,1.341666667,3.4,0,1.1032665
4678,111,2006,59.3217,-158.7014,-1.383333333,10.60950117,-23.8,16.3,53.10833333,123.7,21.9,33.83471747,1.225,2.7,0.1,0.903654198
4679,111,1997,59.3217,-158.7014,-0.091666667,10.18710935,-20.7,19,31.675,86,5.2,24.24515416,1.358333333,3,0.1,1.062123374
4680,111,1998,59.3217,-158.7014,-0.233333333,9.073571346,-18.1,15.5,45.375,88.4,5.8,28.74142165,1.15,2.6,0,0.758587204
4681,111,1999,59.3217,-158.7014,-3.275,11.37334404,-24.4,14.5,40.075,89.9,9.5,30.24286918,0.925,2.2,0,0.841130192
4682,111,2000,59.3217,-158.7014,0.908333333,7.896772452,-21.3,14.4,49.875,105.3,15.3,30.27411511,1.258333333,2.3,0.2,0.644498866
4683,111,2001,59.3217,-158.7014,-0.566666667,9.11774826,-22.2,15.9,43.75,104.7,4.5,33.68764273,1.133333333,2.9,0,0.901849951
4684,111,2002,59.3217,-158.7014,1.5,8.125828629,-14.2,16.5,45.40833333,103,12.1,26.33730359,1.408333333,2.9,0.5,0.873299213
4685,111,2003,59.3217,-158.7014,1.25,8.395940578,-18.3,17.1,50.46666667,107.7,11,31.49705133,1.283333333,2.7,0.1,0.908378509
4686,111,2004,59.3217,-158.7014,1.191666667,9.534097501,-19.4,19.3,52.75833333,134.4,4.9,35.57482405,1.4,3.1,0,1.116813649
4687,111,2005,59.3217,-158.7014,0.558333333,9.270231765,-18.7,17.5,50.025,158.3,10.5,41.03510969,1.341666667,3.4,0,1.1032665
4688,111,2006,59.3217,-158.7014,-1.383333333,10.60950117,-23.8,16.3,53.10833333,123.7,21.9,33.83471747,1.225,2.7,0.1,0.903654198
4689,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4690,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4691,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4692,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4693,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4694,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4695,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4696,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4697,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4698,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4699,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4700,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4701,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4702,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4703,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4704,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4705,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4706,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4707,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4708,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4709,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4710,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4711,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4712,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4713,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4714,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4715,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4716,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4717,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4718,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4719,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4720,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4721,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4722,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4723,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4724,112,2000,-23.75,151.25,21.73333333,3.289192588,10.1,30.8,62.00833333,169.8,0.4,52.49650133,4.375,5.5,3.1,0.847590167
4725,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4726,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4727,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4728,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4729,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4730,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4731,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4732,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4733,112,2001,-23.75,151.25,22.55,3.388885577,11.6,32.3,38.78333333,105,3.3,32.15821211,4.8,6,3.5,0.8224133
4734,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4735,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4736,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4737,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4738,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4739,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4740,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4741,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4742,112,2002,-23.75,151.25,22.68333333,3.740644897,11.1,32.6,49.375,163.5,0.6,51.46531268,4.966666667,6.1,3.5,0.937436867
4743,112,2003,-23.75,151.25,22.9,2.922327839,12.8,31.6,98.3,628.1,1.9,176.3170337,4.766666667,6.1,3.5,0.885574629
4744,112,2003,-23.75,151.25,22.9,2.922327839,12.8,31.6,98.3,628.1,1.9,176.3170337,4.766666667,6.1,3.5,0.885574629
4745,112,2003,-23.75,151.25,22.9,2.922327839,12.8,31.6,98.3,628.1,1.9,176.3170337,4.766666667,6.1,3.5,0.885574629
4746,112,2003,-23.75,151.25,22.9,2.922327839,12.8,31.6,98.3,628.1,1.9,176.3170337,4.766666667,6.1,3.5,0.885574629
4747,112,2003,-23.75,151.25,22.9,2.922327839,12.8,31.6,98.3,628.1,1.9,176.3170337,4.766666667,6.1,3.5,0.885574629
4748,112,2003,-23.75,151.25,22.9,2.922327839,12.8,31.6,98.3,628.1,1.9,176.3170337,4.766666667,6.1,3.5,0.885574629
4749,112,2003,-23.75,151.25,22.9,2.922327839,12.8,31.6,98.3,628.1,1.9,176.3170337,4.766666667,6.1,3.5,0.885574629
4750,112,2003,-23.75,151.25,22.9,2.922327839,12.8,31.6,98.3,628.1,1.9,176.3170337,4.766666667,6.1,3.5,0.885574629
4751,112,2003,-23.75,151.25,22.9,2.922327839,12.8,31.6,98.3,628.1,1.9,176.3170337,4.766666667,6.1,3.5,0.885574629
4752,113,1993,55.7232,13.479,7.691666667,5.914613387,-1.5,19.4,54.75,137.8,8.4,39.47278694,1.591666667,3.8,0.1,1.338559832
4753,113,1994,55.7232,13.479,8.683333333,6.74588539,-3.8,25.2,65.21666667,147.3,0.2,37.08209157,1.758333333,4.9,0.2,1.521039318
4754,113,1995,55.7232,13.479,8.45,7.181731875,-4.3,24.5,50.75,104.3,13.2,28.24170031,1.725,3.9,0.1,1.434715683
4755,113,1993,55.7232,13.479,7.691666667,5.914613387,-1.5,19.4,54.75,137.8,8.4,39.47278694,1.591666667,3.8,0.1,1.338559832
4756,113,1994,55.7232,13.479,8.683333333,6.74588539,-3.8,25.2,65.21666667,147.3,0.2,37.08209157,1.758333333,4.9,0.2,1.521039318
4757,113,1995,55.7232,13.479,8.45,7.181731875,-4.3,24.5,50.75,104.3,13.2,28.24170031,1.725,3.9,0.1,1.434715683
4758,114,1968,58.76,23.5969,5.125,8.75900835,-13.9,21.1,42.24166667,111.6,20.5,25.21372131,1.475,3.8,0,1.289203419
4759,114,1969,58.76,23.5969,4.4,9.617313932,-12,21.9,38.125,94.1,4.8,24.25981057,1.566666667,3.9,0.1,1.396315498
4760,114,1970,58.76,23.5969,4.675,9.384041095,-15,20.7,49.3,111.2,16.8,26.56758106,1.466666667,4.1,0.1,1.34727559
4761,114,1971,58.76,23.5969,5.908333333,7.423116025,-7.1,20.4,42.05,69.2,8,19.57946512,1.508333333,3.7,0.2,1.293661705
4762,114,1972,58.76,23.5969,6.416666667,8.455211769,-10.4,23.5,48.58333333,151,5.4,37.80882132,1.533333333,3.8,0.1,1.326878314
4763,114,1973,58.76,23.5969,6,7.762028788,-6,23.6,46.26666667,78.6,17.5,19.38928164,1.541666667,4,0.1,1.3687807
4764,114,1974,58.76,23.5969,6.816666667,6.356075595,-3.5,18.7,58.45833333,156.6,3.6,44.97242505,1.475,3.3,0.3,1.096378335
4765,114,1975,58.76,23.5969,7.4,7.068367434,-4.7,21.9,39.36666667,71.3,15.2,16.87016373,1.691666667,3.9,0.4,1.354761524
4766,114,1976,58.76,23.5969,4.283333333,8.125250579,-9.7,19.7,41.41666667,60.8,16.2,17.04703831,1.441666667,3.3,0.1,1.243498242
4767,114,1977,58.76,23.5969,5.133333333,7.68721883,-9,18.5,58.03333333,90.4,19.9,24.97276092,1.333333333,3.3,0.2,1.146800556
4768,114,1978,58.76,23.5969,4.383333333,8.790783741,-12.7,18.7,62.675,150.2,14.2,43.71446869,1.4,3.5,0,1.226228512
4769,114,1979,58.76,23.5969,5.1,8.672736802,-12.2,19.9,49.55833333,111.9,13.6,30.59166429,1.408333333,3.9,0.1,1.250787631
4770,114,1980,58.76,23.5969,5.058333333,8.856682976,-9.9,21.2,61.64166667,157.1,18.8,44.93143177,1.458333333,4.1,0.1,1.326963953
4771,114,1981,58.76,23.5969,5.65,8.035093483,-6.9,20.3,74.225,169.4,28.7,40.91501447,1.383333333,3.2,0.1,1.160590236
4772,114,1982,58.76,23.5969,6.05,7.642286664,-9.7,21.6,44.66666667,71.6,11.2,18.50912961,1.491666667,3.8,0.1,1.256588696
4773,114,1983,58.76,23.5969,6.733333333,7.685444724,-8.6,21.8,54.325,110.3,12.5,28.37339102,1.533333333,3.8,0.3,1.265150608
4774,114,1986,58.76,23.5969,5.475,8.667926773,-12.9,20.6,52.75833333,96.7,5.6,28.8619428,1.491666667,3.9,0.1,1.314574479
4775,114,1987,58.76,23.5969,3.975,8.946215553,-17.3,19.4,49.43333333,117.9,3.8,35.82554531,1.358333333,3.4,0,1.149275134
4776,114,1988,58.76,23.5969,6.316666667,8.517984539,-6.7,23.1,58.4,108.5,19,27.25625866,1.525,3.8,0.1,1.385066457
4777,114,1989,58.76,23.5969,7.683333333,6.526844335,-17.3,21.6,49.24166667,83.2,10.8,18.48869229,1.583333333,3.8,0.3,1.324478171
4778,114,1990,58.76,23.5969,7.183333333,5.997095256,-3,20,65.89166667,133.9,15.8,33.37302826,1.491666667,3.5,0.2,1.186636448
4779,114,1991,58.76,23.5969,6.708333333,7.020160362,-6.2,21.4,60.31666667,121.2,19.8,28.23491821,1.425,3.6,0.2,1.165508083
4780,114,1992,58.76,23.5969,7.025,6.958464434,-2.3,21.9,50.85,83.2,13.6,20.07488254,1.641666667,4.2,0.3,1.456932227
4781,114,1993,58.76,23.5969,5.783333333,6.938146639,-5,19.8,54.6,100.9,4.6,32.26323548,1.541666667,3.6,0.3,1.244229103
4782,114,1994,58.76,23.5969,5.95,8.836957518,-14.8,24.9,61.2,107.9,6.3,27.58675572,1.625,4.6,0.2,1.446076196
4783,114,1995,58.76,23.5969,6.666666667,7.704937417,-7.5,21.2,60.725,120,34.7,21.84520438,1.533333333,3.6,0.1,1.260110625
4784,114,1996,58.76,23.5969,5.4,8.579574052,-11.1,23.3,47.23333333,109.3,10.3,33.79242339,1.466666667,3.3,0.1,1.146007563
4785,114,1997,58.76,23.5969,6.475,8.168578935,-5,24.4,63.53333333,118.9,8.8,33.24835836,1.6,4,0.1,1.441590031
4786,114,1998,58.76,23.5969,6.125,7.162798463,-6,18.8,56.025,107.2,21.7,29.37835087,1.35,3.2,0,1.057011224
4787,114,1999,58.76,23.5969,7.091666667,8.240858112,-7.4,23.2,54.28333333,128,13.3,32.36751551,1.7,4.3,0.1,1.489966443
4788,114,2000,58.76,23.5969,7.575,6.265362937,-3.3,20,53.88333333,92.8,25.9,20.91905757,1.583333333,3.3,0.2,1.065861438
4789,114,2001,58.76,23.5969,6.516666667,8.492331657,-7.9,24.1,58.46666667,86.9,24.6,21.14793492,1.466666667,3.7,0.1,1.230176139
4790,114,2002,58.76,23.5969,6.791666667,8.638229862,-8.9,24.3,42,86.9,9.8,26.33680453,1.741666667,3.7,0.1,1.440617502
4791,114,1968,58.76,23.5969,5.125,8.75900835,-13.9,21.1,42.24166667,111.6,20.5,25.21372131,1.475,3.8,0,1.289203419
4792,114,1969,58.76,23.5969,4.4,9.617313932,-12,21.9,38.125,94.1,4.8,24.25981057,1.566666667,3.9,0.1,1.396315498
4793,114,1970,58.76,23.5969,4.675,9.384041095,-15,20.7,49.3,111.2,16.8,26.56758106,1.466666667,4.1,0.1,1.34727559
4794,114,1971,58.76,23.5969,5.908333333,7.423116025,-7.1,20.4,42.05,69.2,8,19.57946512,1.508333333,3.7,0.2,1.293661705
4795,114,1972,58.76,23.5969,6.416666667,8.455211769,-10.4,23.5,48.58333333,151,5.4,37.80882132,1.533333333,3.8,0.1,1.326878314
4796,114,1973,58.76,23.5969,6,7.762028788,-6,23.6,46.26666667,78.6,17.5,19.38928164,1.541666667,4,0.1,1.3687807
4797,114,1974,58.76,23.5969,6.816666667,6.356075595,-3.5,18.7,58.45833333,156.6,3.6,44.97242505,1.475,3.3,0.3,1.096378335
4798,114,1975,58.76,23.5969,7.4,7.068367434,-4.7,21.9,39.36666667,71.3,15.2,16.87016373,1.691666667,3.9,0.4,1.354761524
4799,114,1976,58.76,23.5969,4.283333333,8.125250579,-9.7,19.7,41.41666667,60.8,16.2,17.04703831,1.441666667,3.3,0.1,1.243498242
4800,114,1977,58.76,23.5969,5.133333333,7.68721883,-9,18.5,58.03333333,90.4,19.9,24.97276092,1.333333333,3.3,0.2,1.146800556
4801,114,1978,58.76,23.5969,4.383333333,8.790783741,-12.7,18.7,62.675,150.2,14.2,43.71446869,1.4,3.5,0,1.226228512
4802,114,1979,58.76,23.5969,5.1,8.672736802,-12.2,19.9,49.55833333,111.9,13.6,30.59166429,1.408333333,3.9,0.1,1.250787631
4803,114,1980,58.76,23.5969,5.058333333,8.856682976,-9.9,21.2,61.64166667,157.1,18.8,44.93143177,1.458333333,4.1,0.1,1.326963953
4804,114,1981,58.76,23.5969,5.65,8.035093483,-6.9,20.3,74.225,169.4,28.7,40.91501447,1.383333333,3.2,0.1,1.160590236
4805,114,1982,58.76,23.5969,6.05,7.642286664,-9.7,21.6,44.66666667,71.6,11.2,18.50912961,1.491666667,3.8,0.1,1.256588696
4806,114,1983,58.76,23.5969,6.733333333,7.685444724,-8.6,21.8,54.325,110.3,12.5,28.37339102,1.533333333,3.8,0.3,1.265150608
4807,114,1986,58.76,23.5969,5.475,8.667926773,-12.9,20.6,52.75833333,96.7,5.6,28.8619428,1.491666667,3.9,0.1,1.314574479
4808,114,1987,58.76,23.5969,3.975,8.946215553,-17.3,19.4,49.43333333,117.9,3.8,35.82554531,1.358333333,3.4,0,1.149275134
4809,114,1988,58.76,23.5969,6.316666667,8.517984539,-6.7,23.1,58.4,108.5,19,27.25625866,1.525,3.8,0.1,1.385066457
4810,114,1989,58.76,23.5969,7.683333333,6.526844335,-17.3,21.6,49.24166667,83.2,10.8,18.48869229,1.583333333,3.8,0.3,1.324478171
4811,114,1990,58.76,23.5969,7.183333333,5.997095256,-3,20,65.89166667,133.9,15.8,33.37302826,1.491666667,3.5,0.2,1.186636448
4812,114,1991,58.76,23.5969,6.708333333,7.020160362,-6.2,21.4,60.31666667,121.2,19.8,28.23491821,1.425,3.6,0.2,1.165508083
4813,114,1992,58.76,23.5969,7.025,6.958464434,-2.3,21.9,50.85,83.2,13.6,20.07488254,1.641666667,4.2,0.3,1.456932227
4814,114,1993,58.76,23.5969,5.783333333,6.938146639,-5,19.8,54.6,100.9,4.6,32.26323548,1.541666667,3.6,0.3,1.244229103
4815,114,1994,58.76,23.5969,5.95,8.836957518,-14.8,24.9,61.2,107.9,6.3,27.58675572,1.625,4.6,0.2,1.446076196
4816,114,1995,58.76,23.5969,6.666666667,7.704937417,-7.5,21.2,60.725,120,34.7,21.84520438,1.533333333,3.6,0.1,1.260110625
4817,114,1996,58.76,23.5969,5.4,8.579574052,-11.1,23.3,47.23333333,109.3,10.3,33.79242339,1.466666667,3.3,0.1,1.146007563
4818,114,1997,58.76,23.5969,6.475,8.168578935,-5,24.4,63.53333333,118.9,8.8,33.24835836,1.6,4,0.1,1.441590031
4819,114,1998,58.76,23.5969,6.125,7.162798463,-6,18.8,56.025,107.2,21.7,29.37835087,1.35,3.2,0,1.057011224
